label	text_a
0	青岛市内公交将停运，酒店不接待大型宴会
0	吃韭菜、公鸡、母鸡可以发奶或者回奶
0	醋泡XX是有神奇功效的保健品
0	一滴血就可测癌
0	桃子被喷防腐剂，不能吃
1	肺癌早期缺乏典型症状，高危人群应定期接受筛查
0	黑芝麻含维生素E能养颜护肤
0	猴菇饼干（米稀）有活性成分，多吃可以养胃
0	热性惊厥不会复发
0	把钱包放在裤子后口袋会导致脊柱侧弯
1	风疹主要通过呼吸道飞沫传播
0	大量结晶的蜂蜜是因为掺了白糖
1	肠梗阻定期复查：患者在手术治疗后，应每月进行一次复查，检查肠部是否有新的梗阻出现，防止复发
1	粘连性肠梗阻应该尽量少吃纤维素含量高的食物
1	子宫内膜炎如果没有及时、彻底治疗，炎症反复发作，很可能造成不孕，影响女性的身体健康和家庭幸福
1	冠心病通常可每周运动5天以上、每天30～60分钟
0	毒蘑菇与大蒜同煮可去毒
1	服用四联疗法抗幽门螺杆菌会导致黑色大便
1	药物和其他治疗可减轻偏头痛病情，或减少偏头痛发生次数
1	阿司匹林可治疗脚癣、皮癣
0	牛奶中含有两种促癌物质，会致癌
0	三价银离子抗菌液能抑制新型冠状病毒
1	霉菌性阴道炎治疗期间避免同房
0	牛黄解毒片可以治喉咙痛、感冒
0	缺维生素B2会致癌
1	怀孕是一种正常的生理过程
1	百日咳足量饮水：水、果汁和清汤都是很好的选择
1	十二指肠炎不是疾病
0	长痘痘是因为内分泌失调
1	关注青少年哮喘患者青少年哮喘患者可能认为哮喘限制了他们的独立自由，并将他们和同龄人隔绝开来
0	网上团购的生鲜食物会携带新冠病毒
0	吃薯条致癌
1	包括休息、控制发热、缓解头痛、多喝水；当患者在家康复时，留意观察脑膜炎长期并发症的迹象，例如长时间发热、癫痫发作、听力损失等；如果感觉有异常，应及时就医
0	新鲜木耳不能吃
1	急性胆囊炎有些人运动和体力劳动少，时间长了胆囊肌的收缩力下降，胆汁排空延迟，容易造成胆汁淤积，胆固醇结晶析出，为形成胆结石创造了条件
0	宝宝换牙时舔牙牙齿长的慢
1	糖尿病患者可能出现ED（勃起功能障碍）
1	冠心病调节血脂
0	鱼胆是保健品，吃了对人体好
0	宝宝吃奶是靠口腔的吸力把乳汁吸出来的
1	老年性阴道炎在我国发病率为26.1%~30.0%，多见于自然绝经或人工绝经后的女性
1	肺动脉高压因此，育龄期女性患者应当避孕
1	不明原因的发热可能提示癌变
0	牛奶草莓是用牛奶浇灌的
1	大米泡太长时间会损失营养
0	吃洋葱和吃大蒜可以预防感冒
1	脑出血适当运动：养成锻炼的习惯，尤其是有氧运动，可以增加心血管功能，控制体重
1	风疹患者应停止上班或上学，进行家庭隔离，直到皮疹出现7天之后，以避免将疾病传播给他人；尤其注意不要与孕妇接触，以避免孕妇感染和先天性风疹综合征的发生
0	腌制的咸鱼多吃无害
1	户外运动可以预防近视
1	挤“面部危险三角区”的痘痘容易感染，危及生命
1	健康的生活方式有助于预防高血压，特别是对已具有某些危险因素的人尤为重要
1	有多种药物和措施可用于治疗肺动脉高压
1	脑震荡数天或数周哺乳或进食异常
1	全天的血压变化曲线像勺子
0	私护凝胶可以缩阴（防治子宫下垂）
1	针对病因做预防措施，早期诊断，及时治疗是提高喉癌治愈率的关键
1	如何预防肾病综合征？以下几点可以起到预防肾病综合征的发生，或者延缓进展的作用
0	台湾陈月卿发明的“全食物养生法、精力汤”可以抗癌
0	“加水法”能鉴别白酒质量，变浑的是纯粮食酒
1	地中海贫血重型患者需终生接受输血和去铁治疗
0	致癌降低免疫力，外卖餐盒可能比砒霜还要致命
0	有机牛奶更有营养
1	败血症由于某些原因，病原体侵入血液循环，在血液中生长繁殖，产生大量毒素和代谢产物，从而引起严重毒血症症状
0	抗菌肥皂会致癌
1	有眼睛发红+有异物感症状可能是干眼症
1	有一位艾滋病患者被治愈
0	人参中的皂甙是一种抗氧化剂，有助于清除体内自由基
1	不推荐用含有氨甲环酸的中草药牙膏治疗牙龈出血
1	慢性支气管炎是指气管、支气管黏膜及其周围组织的慢性非特异性炎症，临床上以长期咳嗽、咳痰或伴有喘息为主要特征
1	心肺功能障碍卒中后适应性训练，尤其活动平板步行训练、水疗训练以及家庭干预方法等对卒中患者是有益的
0	吃蔓越莓可以补维生素C和铁
0	植物胶原蛋白有美容保健功效
0	可乐煮出的黑色粘稠液体对人体有害，吃了不会被代谢
0	又肥又大的鱼是用抗生素喂出来的
1	肺动脉高压这些可能是抑郁症或焦虑症的征兆，心理咨询和药物治疗会有帮助
0	癌症会传染
0	癫痫患者不能吃鸡肉羊肉
1	房颤严重时可以出现气喘、呼吸困难、双腿浮肿等心力衰竭症状
1	孕妇最好不要喝无卫生保障的鲜榨果汁
1	过量摄入镉对人体有危害
1	鸡蛋、水、不锈钢碗等食物及容器不适合用微波炉加热
0	糖尿病患者不能吃主食
0	配方奶粉比母乳更营养
1	如果滴虫性阴道炎未开展及时、有效的治疗，可引发各类泌尿生殖系统感染，滴虫感染还会干扰阴道的酸碱环境，并造成阴道内缺氧状态，从而更有利于各种其他病原体的生存、繁殖
0	小孩子会吃牙膏，不能用含氟牙膏
1	月经刚结束不宜做妇科检查
0	化疗会加速死亡，有治疗癌症的偏方
1	有疫苗能预防宫颈癌
0	孩子看不清黑板，坐教室前排就行了
1	男性更容易出现慢性光化性皮肤炎
0	5G引发新冠病毒，非洲没有疫情就是因为没有5G
1	偏头痛饮食因素：如酒精、腌制食品、味精、巧克力、干酪、饮食不规律等
0	脖子上长小肉粒是身体有毒素
1	血管炎的病情复杂，具体机制尚不明确，目前无法实现有效预防
1	此外，空气污染、吸烟、感染、月经和怀孕、精神和心理因素以及运动也可能诱发哮喘
0	怀孕期间喝酒影响孩子智商
1	接种疫苗，目前使用的主要是风疹、麻疹、腮腺炎三联疫苗
0	龋齿（虫牙）会传染
1	肠套叠但有10%～15%的患儿没有典型的临床表现，只有其中1～2个症状
1	十二指肠溃疡如果发生了餐后痛或者腹胀、厌食、嗳气、反酸等消化不良的症状，且反复多次，症状不消失，患者应去医院就诊
0	从安全性出发，不推荐大家经常食用莲子心
0	豆腐忌蜂蜜，同食会腹泻
0	水果月饼其实都是冬瓜馅
0	降压药可以按需服用，血压正常了就不用吃药
1	银屑病不能根治
1	高血压成年人收缩压的理想值低于120mmHg，舒张压低于80mmHg
1	肺气肿控制职业性或环境污染，做好职业防护，避免有害颗粒或有害气体的吸入；空气污染严重时，出门戴口罩
1	水痘患者应注意哪些问题？缓解瘙痒水痘引起的皮疹常常伴有瘙痒
1	支气管肺炎肺炎多发生于冬春寒冷季节及气候骤变时，但夏季并不例外
0	过期药直接扔垃圾桶就行了
1	乙肝是肝癌的高危因素
0	铁腰板可以治疗腰椎间盘突出
1	偏头痛是一种常见的头痛类型，表现为反复发作、剧烈头痛，可伴有恶心、呕吐、畏光、畏声等
1	地中海贫血下列建议可能有一定的效果：避免摄入过多的铁：除非遵医嘱，否则不要服用任何含铁的维生素或其他补剂
0	白色铁杆山药是用福尔马林泡制的
0	蘑菇越贵越好
1	如果需要照顾活动性肺结核患者，需要佩戴口罩以进行个人防护
1	经常得口腔溃疡可能和遗传有关
0	糖尿病患者可以多吃酸味水果
0	茄子中的草酸会伤害胃黏膜，导致癌变
1	青光眼在楼梯和斜坡周围涂上颜料或贴上胶带
1	支原体感染肺炎支原体主要通过飞沫喷入空气中时即可能传播疾病，其他几类支原体大多是通过性行为传递
0	不穿秋裤会胖
1	有人利用感冒药制作毒品
0	宝宝吃夜奶会导致蛀牙
0	因为坚持母乳喂养，导致孩子活活饿死
0	山东兰陵县146万人无一感染，因其为大蒜种植区
1	胸膜炎日常需要注意什么？按医嘱服用对因治疗的药物，需要时可服用对乙酰氨基酚、布洛芬等药物以缓解疼痛和炎症充分休息，休息时采用尽量舒服的姿势
1	脑肿瘤及早发现，及时治疗是延长生存的关键
1	梅尼埃病症状：主要症状为反复发作的旋转性眩晕，波动性耳聋、耳鸣、耳闷胀感
0	腹式呼吸比胸式呼吸更好
0	退伍军人王雷生：各种蔬菜都浸了防腐剂，谁来管一管
1	孕期的下腹剧烈疼痛需要及时就医
0	安全套可以有效预防HPV感染
0	韭菜灌根用了农药，是毒韭菜
1	常温酸奶品质比传统酸奶差，但营养是一样的
1	缺铁性贫血大多数服用铁剂后会好转
1	鼻窦炎鼻窦是鼻腔周围颅骨中的含气空腔，也称鼻旁窦，副鼻窦
0	面条是碱性的，吃面条可以生男孩
1	水痘家长给孩子使用抗组胺药物之前，应咨询医生的意见
0	牙膏可以验孕
0	非油炸食品没有油
0	巧克力囊肿可以根治
0	羊鞭、牛鞭、鹿鞭等泡酒能壮阳
1	病因是什么？慢性咽炎的病因比较多样，生活习惯不良、鼻喉疾病、急性咽炎未及时治疗均可能会引起慢性咽炎
1	脑肿瘤降低头部辐射，能起到一定的预防作用
1	妈妈饮食太油腻可能会导致堵奶
1	气管炎同时，加强个人卫生，包括体育、呼吸和耐寒锻炼，以增强体质，提高抗病能力，预防感冒，预防疾病复发
1	哮喘可以使用峰流速仪来测量呼气峰流量
1	不少药吃下去后有致光过敏反应
0	喝醋能软化血管
0	喝冰水和饮料会肾虚，影响记忆力
1	哮喘允许青少年患者独自去医院检查
0	一场比“非典”更恐怖的疾病正在全面爆发，千万小心
1	肉吃多了大便会变臭
1	移植死者子宫并能生娃
1	霉菌性阴道炎同时应注意积极去除病因，控制相关基础疾病
0	乖乖女查出艾滋病，穿耳洞、美牙、美容是帮凶
1	中耳炎洗手能够防止病毒和细菌的感染
0	经期不能吃冰淇淋
1	肺癌随访的频率与治疗方案和患者病史有关
1	乙肝/丙肝病毒感染和原发性肝细胞癌密切相关
0	松茸蘑菇能预防新型冠状病毒
0	HIV感染者相互做爱时，没必要做安全措施
1	胸腔积液饮食：建议食用高能量、高蛋白、富含维生素的食物[3]
0	纯天然的“植物胰岛素”可以代替胰岛素药物
1	急性冠脉综合征严格戒烟、戒酒
0	有论文证明新冠病毒可以通过鞋底传播4米
0	献血能减肥
0	吃糖太多，会让人更快变老
1	胃溃疡保持心情和精神愉快
1	偏头痛睡眠相关因素：如睡眠不足、睡眠过多等
0	美国眼科医生贝茨的“转眼操”能治疗近视
0	冷水吃胶囊药不易消化
0	艾滋病药物可以治疗埃博拉
1	肠梗阻医生根据患者的病情轻重选择合适的治疗方式，是疾病治疗的关键点，也是难点之一
0	粉丝和粉条含铅
0	打了保鲜剂的水果不能吃
0	喝绿茶能让牙齿变白
1	肾盂肾炎大多是由细菌感染引起的
1	败血症最常见的诱因是皮肤外伤或者黏膜破损
0	猪肉和羊肝不能一起吃
0	空心的番茄是打了激素不能吃
1	肾盂肾炎如两次尿培养细菌数多，且为同一种细菌可确诊尿路感染，而根据上尿路感染的发热、寒战、腰痛、输尿管点和肋脊点压痛，则可大致定位感染部位，明确诊断
1	卒中认知障碍认知障碍的康复包括非药物治疗（认知康复训练）和药物治疗（乙酰胆碱酯酶抑制剂等）
0	科莫多巨蜥（科莫多龙）的“龙血”能杀菌疗伤
1	就医：少量气胸对呼吸功能影响不大，但是大量气胸时，胸膜腔内的压力压迫心脏与血管，会引起心率加快，血压下降甚至休克，有时还会因纵隔发生移位或摆动而出现窒息
0	戴隐形眼镜会增加感染新冠病毒的几率
1	哮喘患者应掌握正确的使用技巧，并坚持用药
1	近亲献血有健康风险
1	颈椎病避免过度劳累而致咽喉反复感染，避免过度负重和人体震动，进而减少对椎间盘的冲击
0	趁早给孩子把屎把尿，有利于养成自主排便的习惯
1	如果有体位性低血压，医生可能会建议尝试一些简单方法，来预防眩晕等症状
1	猩红热全身弥漫性红疹伴高烧、咽喉肿痛，须及早就诊
0	隔夜银耳有“剧毒”
1	急性胃肠炎冷藏：如果不是马上食用的食物，应冷藏保存，低温可以延缓病原体的繁殖生长
0	豆浆比牛奶更补钙，中国人补钙更适合喝豆浆
1	药物治疗的目的是恢复正常心律、控制心室率和预防脑卒中等并发症，缺点是不能根治房颤
1	不建议肝病患者喝酒，吃韭菜、动物肝脏、生姜和皮蛋
1	易接触有害物质的职业（纺织等）会增加乳腺癌风险
1	安抚奶嘴会干扰母乳喂养
0	江苏一男子狂犬病发被处安乐死
0	香蕉都被浸过福尔马林
1	房颤若出现打鼾、白天困倦等症状，应及时就医
0	美国的非法药物被中国人当成常备药
1	肺脓肿采用合适的抗生素通常可治愈
0	植物蛋白比动物蛋白好吸收
1	亚硝胺类化合物是致癌物
0	每年超过1000个孩子患上各种疫苗后遗症
0	蘑菇汤竟是高血压、高血糖、高血脂的天敌
0	不含防腐剂的食物一定更健康
1	为了明确低血压的原因，医生会询问你的健康情况、症状，以及服用的药物，还会进行体格检查和血压测量、24小时动态血压监测、直立倾斜试验(HUT)等检查，来识别或排除其他可能导致低血压的疾病
0	止汗剂会增加乳腺癌风险
1	肺动脉高压在临床常见且无法根治，其病死率和致残率也较高，影响患者的生活质量，应当引起人们的重视
1	旅行大多数哮喘患者都可以自在地旅行，但是患者应当避免路途遥远（如长途徒步）或需要剧烈运动的活动，否则容易诱发哮喘急性发作
1	多吃蔬菜水果可以预防胆结石
0	睡前一杯酒，有助于迅速入睡
0	夏季放在车内的瓶装水会变毒水
1	在日常生活中可以采取以下措施来缓解症状：充分休息：多休息有助于感冒康复，对于老人患者，尽量卧床休息
1	不建议癌症患者补充抗氧化剂
0	吃海马会导致性早熟，还能壮阳
0	“夺命登革热”通过空气传播，还会人传人
1	胰腺炎戒烟
0	输卵管结扎后会增加妇科疾病发生率
0	得了皮肤病需要排毒
0	通过疾病获得免疫比通过疫苗获得好
1	中型或重型地中海贫血可导致贫血症状，例如虚弱、疲劳和气短
0	脱糖米饭对于控糖很有帮助
0	满月宝宝枕枕头能保平安
1	子宫内膜炎性伴侣若有感染也需要同时进行治疗，避免反复感染
0	制造绵白糖要加食用草酸，吃十斤绵白糖会摄入一斤酸
1	食管炎可由改变生活方式和药物来治疗
1	在高温高湿环境下工作、活动时如果出现心慌，气短，头晕，无力等症状甚至昏厥时，要立即停止一切活动并立即实施降温措施，这样就能将中暑遏制在萌芽中
0	骨康蝮蛇木瓜胶囊可以治疗风湿性关节炎
1	母乳的产量是根据宝宝的需求而定，跟乳房容量无关
0	内蒙古布氏杆菌病爆发，羊肉不能吃
1	孕妇、老年人、儿童以及免疫系统受损人群，是发生败血症的高危人群，需要更加注意防治败血症
1	溃疡性结肠炎具体治疗方式的选择，取决于患者症状的严重程度和症状的类型，需要患者医生共同商议决策
1	肋骨骨折是最常见的胸部骨折，约占胸部骨折的90%
1	青光眼(glaucoma)就是视神经出现损伤，所导致的一组眼部疾病
0	刷牙前牙膏蘸水会刷不干净
1	给孩子测量体温不推荐使用水银体温计
1	猩红热补充足够的水分：患儿要多喝水，以保持咽喉湿润，防止脱水
1	肋骨骨折通常为直接暴力或间接暴力所致
1	携带紧急联系电话卡或其他身份证明，里面要注明自己是青光眼患者
1	卒中的治疗包括急救治疗和二级预防治疗
0	治疗痘痘的特效药是激素，副作用很大
1	如何预防急性喉炎？预防关键在于注意个人卫生，改善生活习惯
1	蟹膏是螃蟹的生殖系统和精液
1	风湿病和免疫相关
0	可以从自己的症状中判断是否感染HIV
0	“放血疗法”可治病
0	孕妇打狂犬病疫苗会影响胎儿智商
1	房颤规律锻炼
0	莲藕分为7孔和9孔，7孔的莲藕才适合煲汤
1	肝炎病毒会导致肝硬化
1	红薯芋头等粗粮蒸煮时间越长GI（升糖指数）越高
0	便秘会引起大肠癌
1	川崎病最常见的后遗症是冠状动脉病变，如冠状动脉瘤、冠状动脉扩张、冠状动脉狭窄等，这已成为后天性心脏病最常见的原因
0	退热药可以联合使用
1	青少年肥胖可能会影响到骨龄
1	支原体感染而许多抗生素都是通过削弱病原体的细胞壁来杀死病原体的，因此某些抗生素（例如青霉素）对支原体无效
0	母亲需要多喝牛奶来促进泌乳
1	一旦被确诊为急性胆囊炎，患者通常需要手术治疗，原则上应争取择期手术
0	身体哪个部位有赘肉就练哪里
0	婴儿期服用抗生素会导致儿童肥胖
0	“总是哈欠连天，经常感觉困”是血栓来临的征兆
0	宝宝腹泻要用脐贴
1	糖尿病患者肿瘤发病率高
1	根据不同类型结肠炎给予相应治疗方案
0	晚上睡觉开小夜灯会让宝宝提前发育
1	油炸后的奥利奥甜度会下降
0	孩子睡多了会变笨
1	健康、均衡的饮食和康复训练是肋骨骨折治疗的基础，具体内容及注意事项如下：健康、均衡饮食：受伤初期患者需要清淡饮食，2周后就可以补充各类营养物质，要特别注意增加蛋白摄入量，补充钙质和维生素D如虾、奶制品等；注意补充维生素C，如橘子等，补充纤维素如蔬菜、水果等；此外，应避免吸烟饮酒
0	半熟的鸡蛋营养价值更高，应该给小孩吃
0	酸性体质是百病之源
0	白癜风会传染
1	碘酸钾作为食盐碘强化剂是安全的
0	打蜡水果会致癌
0	骨关节炎就是关节“发炎”
0	含有抗菌成分的肥皂比普通肥皂有效
0	海鲜吃多了容易感染乙肝
0	廉价酱油是用人类头发做的
1	诊断：由于可以引起感冒的病毒类型较多，医生一般不会做病原学检查来判断病毒类型，而是根据临床症状判断，并排除其他相似的疾病
0	醋泡海带可以减肥
0	酒渣鼻是细菌感染引起的
1	何首乌伤肝
0	顺产开十指就是两只手可以全塞进去
0	癌症是因为吃（肉）太多
0	阿片类止痛药所有人都可以用
0	脚面水肿、脚部发麻、走路时步态不稳说明血管堵了
0	怀孕和哺乳期间不能喝咖啡
1	结肠炎在疾病的活动期内，应该以卧床休息为主；到了缓解期，可进行适当的体育锻炼，如慢跑等
1	剖宫产后不建议立即怀孕
1	病毒性脑膜炎很常见，但不严重，病程在儿童常超过1周，成人病程可持续2周或更长；细菌性脑膜炎不常见，但很严重，好发于婴幼儿和儿童
1	疝气形成原因是身体某部分通过挤压进入到另一部位
1	就医：若出现眩晕症状（常伴恶心、呕吐、面色苍白等）而无意识丧失时，应及时就诊，医生在排除其他疾病引起的眩晕后，才考虑梅尼埃病
1	肺脓肿若早期呼吸道症状诊疗效果不佳，在出现大量脓臭痰后，应该再次前往医院确诊，以尽早对症治疗，控制病情
0	新衣服上残留的甲醛会致癌
0	高盐饮食才是健康的
1	成年人不是幽门螺杆菌易感人群
0	油头越洗越油，头发洗得越多脱发越严重
0	一个月大的宝宝舌苔厚白是消化不良
0	生吃蔬菜能促进食物消化
1	肠套叠不同时间检查，肿块位置可以移动
1	急性胃肠炎肉类可以用探针式温度计测试中心温度；蛋类最好加热至蛋黄凝固
0	打胰岛素很疼
0	抗流感药物奥司他韦、利巴韦林能预防新型冠状病毒
0	牛奶是催胖食物
0	新鲜蔬果中的抗氧化剂对人体健康有益
1	女性比男性更容易骨质疏松
0	蜂蜜中的糖可以止咳
0	晚餐只吃水果能减肥
1	猩红热可发生于任何人，尤其常见于5岁～15岁年龄段的儿童和青少年
1	孩子发热时不要用阿司匹林，不要用激素退热
0	冷光美白牙齿可以管一辈子
1	如果近亲（祖父母、父母、兄弟姐妹）患有冠心病，自己的患病风险也可能增加
1	成人肠套叠多继发于肠道病变，如息肉、憩室、结核等，以肿瘤最多见；儿童肠套叠多为原发性的肠套叠，即肠道没有明显的病理改变，有肠道病理改变的不足8%
0	散瞳药物对眼睛有害
1	脑出血预防并发症：长期卧床的患者要注意预防相关并发症，如肺部感染、褥疮、肌肉萎缩等，家属可用手掌拍背帮助患者排痰，勤帮患者翻身，定期擦洗身体，按摩四肢肌肉等
0	宝宝感冒发烧一定不要用抗生素
0	用杀菌剂、保鲜剂处理过的荔枝有毒
0	转基因作物中的外源基因会造成“基因污染”
0	隔夜海鲜不能吃
0	水果越酸，维生素C就越多
1	急性冠脉综合征控制体重，尽量使BMI达到24.9kg/m2以下，尤其是患有睡眠呼吸暂停综合征（睡觉憋气及打呼噜）的患者更应加强体重控制，缓解夜间心肌缺氧
1	此外，女性之间发生性接触时，有可能传染细菌性阴道病
1	幼儿急疹不具有季节性特征，可在一年中的任何时候发病，不过其传染性不强，不会在某一区域迅速蔓延造成疫情爆发
1	麻醉不好会出人命
0	吃榴莲之后8小时不能饮酒，同食毒如砒霜
0	乳酸菌素片可以治疗新型冠状病毒肺炎
0	科学家发现再生牙齿的药物
1	贫血如果担心可能存在营养不良，可以咨询医生是否需要服用造血要素
0	1个榴莲3只鸡
0	热苦瓜水、热柠檬水、热鸭梨水可以抗癌
1	孩子也会得胃溃疡
1	胃溃疡具体日常注意事项如下：戒烟、戒酒
1	支原体感染支原体没有细胞壁，某些抗生素对其无效
0	香蕉皮能治病
1	颜色发生变化的痣要注意
0	羊肉与醋同食伤人心
0	牛奶与果汁存在食物相克
1	普通感冒是由病毒引起的不严重的上呼吸道感染
0	白籽西瓜有害
1	新生儿至少要接种3次乙肝疫苗
0	紧急避孕药可以作为常规避孕手段
0	未标“GB18186”代码的酱油致癌
0	使用瑞德西韦的重症患者会表现出高肝损伤
0	全脂牛奶喝了会长胖
0	阴雨天和大雾天会增加新冠病毒感染风险
1	附件炎按时按量用药，确保彻底杀灭病原体，获得痊愈
0	苦瓜胶囊可以降血糖
0	香蕉放冰箱会致癌
0	雪糕融化再冻住成毒雪糕
0	牛奶不能和豆浆一起喝
0	葡萄干上的促干剂能“烧坏肠胃”
1	生过孩子后建议做盆底肌恢复治疗
1	功能性消化不良不要有太大的精神负担，放松心情，积极配合治疗，转移注意力，进行积极地心理暗示
0	40年僵尸肉大量流入市场，千万别吃，快告知家人！
0	孕妈生气会导致母乳有毒
1	眼睛也会中风
0	梨+红糖+姜一起煮茶可以治感冒
1	很多因素会增加肺癌发生风险
1	动脉粥样硬化医生会建议做血、尿检查，以寻找动脉硬化的危险因素；影像学检查、心电图、血管造影等手段则有助于评估动脉硬化的严重程度，以及相应器官的缺血情况
1	如果患者出现血管炎相关症状，对日常生活造成影响，应该尽早去医院诊治
1	语言和交流障碍卒中后失语症患者早期应进行康复训练，并适当增加训练强度；集中强制性语言训练有助于以运动性失语为主的患者的语言功能恢复
1	急性支气管炎，如无呼吸困难，一般仅需对症治疗，如给予止咳化痰药物等
0	转基因大豆不发芽
1	高血压避免或尽量减少饮酒和含酒精饮品
1	按时服用哮喘药物服用哮喘药物是哮喘治疗的重要组成部分
0	长期喝豆浆会得乳腺癌
1	败血症是一种全身感染性疾病
0	“血稠”是预测中风的指标，一旦发现就要输液通血管
1	肺气肿尽量避免去人群密集场所[2]
0	顺势疗法：喝矿泉水前摇100次以上，能长寿抗癌
1	大量饮酒会增加患食管癌风险
0	皮试可以准确判断人体是否对药物过敏
0	地暖致癌
0	蔓越莓可以治疗妇科炎症
1	大多数胰腺炎发作是由胆结石梗阻或过量饮酒所引起的
1	急性冠脉综合征根据医生要求，注意定期复查血液指标、心电图、超声心动图甚至冠脉造影
1	颈椎病调整日常姿态：要避免长时间低头工作，工作1小时左右后改变一下姿势；改变不良习惯，如不要躺在床上阅读、看电视等
1	冠心病最常见的症状是胸部不适，通常是疼痛，一般会由剧烈活动、情绪激动、饱餐等诱发
1	一氧化碳中毒医生会根据症状、一氧化碳暴露史得出诊断
1	不建议糖尿病人吃人参
1	早期食管癌在进食时会有异物停留感
1	而当胸膜腔内的液体产生过快或吸收过慢时，就会形成胸腔积液，也称“胸水”
1	大部分脑震荡在休养后可完全康复
0	孕妇都需要保胎治疗
0	面色红润、经期正常、不会小腹痛代表女性子宫干净
1	扁桃体炎但含片不适用于幼儿，以免窒息风险，而且含片还可能含有很多不必要的成分，或许会造成潜在的危害
1	但治疗周期通常要6~9个月，某些肺结核患者甚至需要治疗2年以上
0	宫颈癌（HPV）疫苗上市是中国女人的灾难
1	吃太多糖会长龋齿
0	笔直的黄瓜都喷了药，弯黄瓜才是天然的
1	病毒性心肌炎临床发病的主要危险因素包括：儿童和青少年、基因易感性（因为遗传基因的影响，使某些人更容易患上一些疾病）、免疫功能低下
0	喝骨头汤，吃胶原蛋白补品能防止皮肤老化
0	中国对食品中砷的安全标准太宽，与瑞典相差几百倍
1	小细胞肺癌恶性程度更高
0	缺乏维生素会得糖尿病
1	中暑饮食宜清淡易消化，给予高热量、高维生素、高蛋白、低脂肪饮食为主
1	急性冠脉综合征坚持适量运动，避免久坐
1	双胞胎也能出现同母异父的情况
0	用大蒜可以检测出地沟油
1	胸膜炎病因包括感染、胸部损伤、肿瘤等
0	感染狂犬病的巴西少年被密尔沃基疗法治愈
0	哺乳期不能拔牙洗牙矫正牙
1	丹毒患者应遵医嘱按时按量用药，积极开展各项家庭治疗，良好的依从性有利于实现治愈
0	隔夜茶致癌不能喝
1	骨头汤的主要成分是脂肪，靠它补钙不靠谱
1	卒中坏死脑组织支配的躯体部分就会出现功能异常
0	亚麻籽油加酸奶能减肥
1	滴虫性阴道炎病原体为阴道毛滴虫，主要通过性接触传播
0	只有胖子才会得脂肪肝
1	子宫内膜炎通常是由感染所引起
0	蓝光眼镜镶嵌依晶石可以防眼病
0	尿不湿容易造成罗圈腿等问题
1	川崎病能治好吗？大多数都可以治愈，100个患儿中，只有1~2个会复发
0	蝙蝠最怕高温，请把喝的开水滚开的汽吸下去，能解毒
1	找到偏头痛的诱发因素并加以避免，可减少头痛发作
1	幼儿急疹要有充足的休息时间，多补充水分，可以在饮用水里适当添加维生素或饮用运动型饮料
1	勤洗手和戴口罩可以降低新型冠状病毒感染风险
1	流感疫苗需要每年重新接种
1	“宫颈糜烂”不是病
0	婴儿背带会造成婴儿O型腿，最好不要用
1	年轻人也会得帕金森
0	嘴唇变黑发黄是得了妇科病
0	长了瘤就是得了癌
0	自来水杀精
0	治糖尿病不能降血糖
1	心血管疾病患者的膳食结构应多样化粗细搭配低脂低盐
0	女性在一个月经周期不止排卵一次
1	新型冠状病毒肺炎是自限性疾病
1	病毒性心肌炎在病毒感染后，出现心悸、胸痛、呼吸困难
0	孕妇不能接种流感疫苗，会对胎儿有影响
1	水痘一般从出现早期症状到皮疹完全消退需要20天左右的时间
0	农户会用甲醛浸泡蒜苔来保鲜
1	猩红热居家治疗：患儿需要居家隔离，以免传染给其他同学，待完全退烧后方可返校上课
1	冠心病遵循医生建议控制血糖，医生通常也会选择利于心血管健康的药物，还可以咨询医生如何通过定期检查及时发现可能存在的心血管问题
0	幽门螺杆菌会分解产臭
1	糖尿病会引发糖尿病视网膜病变并发症
0	胃溃疡与胃癌的发病有关
0	吃花生皮能补血
0	杨絮使人过敏
0	蛋白粉是从地沟来的
1	孕妇应该避免喝酒或含有酒精的饮料
0	可乐会导致骨质疏松
0	谷物（小麦）中的麸质对身体健康有害
1	脑出血可能需要手术消除血肿并止血
0	98岁中国名老中医于彤开30个药方治高血压
0	癌症患者不能吃海鲜
0	手机、无线耳机等无线设备辐射致癌
1	服用维C银翘片有风险
1	尿液能制药
1	胃溃疡不要吃对胃有刺激的饮食，必要时可禁食1~2餐，有利于胃的休息和损伤的愈合
0	喝苏打水可以美容养颜
0	碱性水、富氧水能改善体质
0	孕妇完全不能吃动物肝脏
0	无糖饼干能减肥
0	糖尿病人不能吃水果
1	脑震荡参加剧烈运动，注意安全
0	阴道炎患者不能吃鸡蛋
1	玻璃杯装水最安全
0	好消息再传来：新冠肺炎疫苗出来啦！
1	热饭菜可以直接放冰箱，放凉了再放会滋生细菌
1	附睾炎（epididymitis）可发生于任何年龄段的男性人群，在青壮年男性中更为常见
1	肾病综合征主要症状包括水肿、泡沫尿、乏力、食欲下降等
0	吃猪蹄能丰胸
1	青光眼无法治愈，但规范治疗可阻止视神经进一步损伤
1	胸腔积液发现有低热、盗汗、干咳嗽，痰中带血丝等症状，要及时到医院检查
1	在我国，肺结核被列为乙类传染病，按照规定，应对乙类传染病的病例进行报告
1	胸口像压着大石头可能提示心梗
0	踮脚可以预防中风
1	宫颈癌术后并发症的防范患者术后出院回家后并非可以高枕无忧，仍需要担心出血、尿潴留、淋巴囊肿、静脉栓塞等并发症问题
0	褪黑素能改善睡眠
