标题,name,action,main-meta,详情标题,short,comment-time,votes,score
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,街头玩太鼓达人！！2010.4.18首刷  2018.5.21东京生活第四年二刷,2010-04-18,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,我没有一个人被撂到国外的经历，所以没法产生共鸣...,2009-12-19,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,关于寂寞者的电影，可惜片中人还不是真正完全寂寞之人，而是异样的国度把这种寂寞放大了。,2011-10-30,0.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,因为太文艺了所以我没看懂...啊哈哈哈...整个片子虽然觉得略显沉闷..但我还是蛮喜欢不知道为什么...因为要装逼吧?,2012-01-14,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,在国内的时候看过好几遍，觉得蛮平淡的。现在到了国外一个人生活了才体会到lost in translation里的寂寞与孤独是多么的真实,2010-02-17,5.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,之前看了两次开头没看下去（而且第一个镜头定下的基调完全是误导好吗），没想到后面的气氛这么棒，超级适合在下雨天看的一部片子。迷失的时候能坐在东京五星级酒店的高层往下看，这是至尊迷失套餐啊……,2014-05-11,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,斯嘉丽哪里美了我真是不懂~~~不过胸部是挺大的我喜欢~~~哈哈哈哈~~~所以最后的结局是分开了吗？还是bob跟她说让她在日本等他回来？真是有点疑惑。。。木有我想象得好看啊一直没有JQ。。。。我真是太下流了~~~~,2011-01-26,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,暧昧，却不点破。陌生的城市，寂寞的心灵，虽然相遇，却始终只是路人甲。匆匆。,2011-05-29,0.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,"【补標】DVD收藏
2019-1-31重新下载1080p画质再看曾经看过多次DVD影碟现在电影频道也播放过了也有了国配版本再看 斯嘉丽·约翰逊15年前的青涩出演真的感叹岁月神偷。電影再现了一段来自同一个国家在异国的忘年恋，虽然更多是精神层面的交流，止于唇齿；比很多忘年恋题材的電影似乎更是欲言又止，没有什么不伦的画面和描述，只是两个人在艳舞厅的一次“心领神会”算是電影里尺度最大的一次交流。",2018-06-19,0.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,看过三遍，一遍刚进大学，一次在落雨的芽庄的一个小hostel里大家百无聊赖地等着天气，正好播到最后，和今天。都是最好的写照,2007-12-20,0.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,I love the music in this film. It make me lost too.,2008-01-09,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,lost in translation.看这部片子的时候貌似只有17岁不到。年少无知却能被如此深邃幽静的片子吸引。前两天重新翻看。仍旧被开篇Scarlett Johansson的身段吸引。若隐若现才是最性感。,2010-01-26,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,剧情平淡，只记得Scarlett Johansson每个镜头都漂亮,2012-01-29,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,"人與人的交流可以如此之匱乏 也可以無比豐富 我們注定是寂寞的 不同的是我們對待寂寞的方式 | The thing about being lost is that, you can be lost anywhere.",2012-01-12,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,寂寞，原来每个人都一样，我们都寂寞，我们都一直寂寞着……,2010-03-04,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,中年危机和人妻寂寞。。。两个人都只是因为实在太寂寞了。。。看后有点小小的危机感和担心。。外国片能做到那么细腻的确不错了 东京也是给人差不多感觉的一个城市 语言不通更加深了这个印象 全片给人感觉阴郁低沉很难受 闷骚小清新蛋疼片 前后看了4 5次终于在德州扑克的帮助下看完了,2011-09-26,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,这样的脸，这样的微笑，这样的心情，不是那么恰好遇到的。,2010-08-09,0.0,2
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,胶片拍摄，索菲亚科波拉女性导演特有的细腻，准确地描绘出异国环境下的疏离感和失语状态，以及在自由和孤独之间游离的微妙感觉。电梯里高出所有人一头的海拔，酒店落地窗前俯瞰城市街景，这些都是内心孤独的外化。异乡邂逅的暧昧情愫，短暂而美妙，几段游戏式的逃脱设计，升华了二人的情感。比尔莫瑞的表演感性而诙谐，仿佛将他的人生感悟在这个为他量身定做的故事里娓娓道来。不满20的斯嘉丽约翰逊，漂亮青涩，但也有着超出年纪的沉静气质，开场身着粉色透明内裤的背影，就把年轻女性的身体魅力和视觉冲击力展现出来。部分对日本人略带夸张的娱乐化展示，SM文化、地铁漫画痴汉、R发音成L、聒噪不堪的电视节目，难免会惹日本人不快，对插花、和服这种传统文化倒是敬仰的态度。,2009-11-13,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,"两人之间究竟是爱情还是友情？
西方人眼中的日本种种有些许的讽刺意味。
斯嘉丽实在是有风韵~~~
可以的话我也想在另一个城市或者国度中迷失一次",2010-02-05,0.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,真的好无聊呃，是歪打正着，大家都这么无聊；还是心有所指，看到你婚外情的渴望。怪诞的东京，导演眼里垃圾广告垃圾翻译垃圾综艺垃圾食物垃圾的黄种人，但最后清蓝中的吻别，又好像记起东京的种种好，种种干净种种平静种种流淌的眼神。,2014-10-25,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,对于我来说有点太散了。看完后唯一的感觉是想要去一个陌生的地方呆上一阵子 即便没有美丽的邂逅然后再回来或许生活态度会有很大不同吧,2010-01-11,1.0,4
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,毕竟《晚秋》的师叔祖。三星是因为原声里有Air的Alone in Kyoto,2012-06-04,0.0,3
原来我非不快乐，只我一人未发觉,南少,2,2020-06-04 19:25:44,他们还是上床了！,真的很迷茫，我都不知道讲了些什么，散乱的叙事片段如日本小说一般，算是借了一份日本小说的韵味。,2012-08-03,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,兽耳娘很好。百合也很好。但是平庸。,2017-10-06,17.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,我对豆瓣有点失望！现在的豆友实在是太浮躁了！只看了1集就弃的各位，我同情你们，你们没机会见证第8集这环环相扣不断反转又温暖人心的故事了。另外，本片绝对堪称业界良心，值得打5星,2017-11-23,177.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,有点可爱。其实看完更想养小狐狸,2017-12-06,18.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,应该很多人会喜欢人力姐姐吧，哇哈哈哈哈~,2017-11-21,6.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,兽娘们的温泉服务，汗。。。。这种太优哉游哉的故事不喜欢，弃~~~,2017-10-09,5.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,废萌番。补完tomoe之后看到狐妖心都要颤两颤。剧情走的是日常系，和风画面精美，但是除了卖萌卖腐和讲小学生都懂的道理，似乎也没什么值得深究的（还不如牛郎咖啡馆呢，至少还有声优啊，科科）,2018-07-11,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,兽娘版的花开伊吕波既视感，每集各有个主题，送走梅雨这集调色棒呆了，晦暗夜色中只有幽蓝色大丽花盛开，用雨丝织就的彩虹布迎来了明媚的夏天~临时的客人这集节奏很棒，悬念设置巧妙。,2017-12-31,7.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,知道动画化来之不易后我决定给五星。再说下个人观点，曾经我也是个看个什么东西都喜欢追求深度的人，直到后来学业繁忙后我喜欢上了这种悠哉日常带点小温馨的东西，我不需要为剧情中的角色着急，慢慢等待官方发糖就好。不喜欢这种类型的人可以不看，没必要特地刷个低星显得自己品味有多高。,2017-10-20,102.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,萌点是囧的时候会变毛球 7集最佳 这种故事才够格称作'奇谭' 其他集充其量算'日常',2018-02-16,2.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,一般，百合姬上的连载，喵过几眼。,2017-10-29,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,如果我有一天去做动画了，就是这部番剧鼓励的。,2017-12-21,40.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,有种夏目友人帐的味道在，伙伴、家人，彼此间的联系在日常的有趣经历中不断加深，希望有人可以像小狐狸柚一样，可以真心对人并能得到真心的伙伴,2018-01-12,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,（７／１０）原以为是神话故事，结果是百合片+卖肉片。最后几集比较好看，中间几集都忙着开车了……,2018-07-09,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,妖怪世界设定，治愈番，跟夏目有点像，但主角是女孩子有不一样的角度。很多台词会引发深思。,2018-02-12,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,年末治愈神番啊，故事越讲越细腻，制作也很好，感谢作者的坚持才能看到这样一部好作品。最后以为是妈妈来结尾，没想到是以为酱油的老板娘啊，真好，即使看过漫画也一直惊喜重重～,2017-12-21,44.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,百合大法好,2018-01-02,1.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,一期一会，温暖世间。,2017-12-21,27.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,因果合一时空融，了然不醉酒，醉花醉月醉相拥。,2019-06-18,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,阴冷的冬季雨天窝在班车上或者被窝里看这群橘里橘气的小狐狸到不知不觉睡着，好像梦里都飘满樱花和红叶。最后一集好感动，果然所有的相遇都是重逢，有家可回有人等待，就是世间最幸福了吧。在拉面店看完走到商场门口看到了...鱼尾狮！哈哈哈哈哈哈哈,2019-02-21,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,观望吧 不想弃有点喜欢sakura 虽说也是居家萌片必备的无口人设,2017-10-29,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,除了作画有些偷懒，其他部分都很棒,2019-12-17,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,不该拍个百八十集的吗？真是治愈。冬天看最合适噜~画风超棒，又美又细腻。这是认真打的五星！,2017-12-24,29.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,标准的废萌里的废。就算画风好点也是套路的两分。,2018-04-19,1.0,1
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,绝不是废萌！,2017-11-23,14.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,有夏目友人帐的味道，作画很精细，可惜剧情上太白开水了。,2017-12-21,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,完结撒花 非常治愈的一部番，有些地方总是蜜汁感动_(:зゝ∠)_ 【今生缘来樱花树，此生无憾此花亭】【千年沉浮恋妖世，万载奇谭此花亭】,2017-12-22,6.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,这都不五星就没有能五星的了！,2018-03-26,12.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,治愈而又温暖的单元剧。虽然一开始有些无聊，但之后却越来越有趣。是值得一看的良作。,2017-12-24,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,过分百合情节弱,2017-11-19,1.0,1
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,柚真可爱。在卖萌的同时又不失治愈，有种夏目友人帐的感觉。特别是后面几集比如送走梅雨和导盲犬那里，着实可以看出制作组和作者的用心。可以说这是冬日里的一缕暖阳了吧。,2018-01-06,2.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,少女版团队版的夏目友人帐，比温情治愈甚至有过之而无不及，作画精良故事叙述平稳节奏控制完美但不沉闷，歌曲动听，人物细腻的情感表现得生动形象，没有任何不给满分的理由。,2019-02-01,3.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,所有的相遇都是久别重逢,2019-03-16,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,倒也不是太套路化，就是有种劲儿使歪了的感觉（可能和整体世界设定太薄弱有关...,2017-12-29,0.0,1
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,竟然被最终话感动到了……不管是不给同人留活路的发糖秀爱恩还是偶尔煽情都好棒……能把各种套路做得不无聊才是真功夫。。ED各种惊喜。一直潜伏到最后两话才开始刷存在感的老板娘简直了。。（所以能真正被这番治愈的十有八九都是精疲力竭的社畜？？,2017-12-21,5.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,有点甜度太高，然后部分桥段还是降智明显，但是有几集构思蛮可爱的，所以给到四星,2019-02-25,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,拿石头把星星打下来，这卖萌卖得有点低级了吧，老夫接受不了,2018-04-10,0.0,1
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,千年沉浮恋妖世，万载奇谭此花亭。——天乃咲哉,2017-11-23,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,哈哈最近躲在被窝里看的，太适合冬天了，基调相当治愈，而且没想到一部萌番的背后还包含着人生的大智慧。,2018-01-01,4.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,制作精良的番，治愈系，小狐狸好可爱，每一只都有爱。老板娘原来是你啊！化妆术惊人。,2017-12-21,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,日本的温泉旅馆，永远有讲不完的温暖故事,2018-02-12,2.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,暖暖的～～～,2017-12-21,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,感觉萌>治愈，大概老僧已经过了被治愈的年代了。有很努力地在讲故事，而且讲得其实不错。哎呀，satsuki酱真的太萌了（老板娘也很萌，ep9笑歪）。ost感觉很一般，但和风的场景都好萌，我也想开一家带温泉的和风旅馆！><（以及，saber加对耳朵就以为老僧不认识你了吗）,2018-02-08,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,画面好看！特别漂亮~人物好可爱。故事好细腻，很温暖的日常。,2018-03-31,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,完全被这群小狐狸萌化了，实在太可爱了！,2017-11-02,2.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,细节决定成败，动画做得走不走心一集就能看出来，在b站充斥着的某些恶俗下流至极却播放量奇高的十月番中无疑是一抹亮色,2017-11-04,13.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,治愈系,2017-11-11,7.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,补完番感觉整个人都变温柔了啊。,2018-01-18,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,轻百合治愈系最后真是给我治愈到了，一共12话换了5首ED这么壕！看前面觉得就是兽娘版花开伊吕波的让我看到你们的双手！猫耳兽娘这么废萌的设定，看到后面每个故事又治愈得不行，呆毛小狐狸神马的给我来一打啊喂~首先是第6话刚被比丘尼捡回去的小柚子我滴妈呀简直阔爱到不行，然后第8话那个被霸凌的妹子终于被渡过了三途川的故事，最后是量子力学回到从前的柚子碰到了年轻时候的老板娘椿，正是因为有了她穿越回去，才有了后来的此花亭嘛~本来打算当作轻百合看看就完事的，没想到故事这么好的咩~柚和皋，枣和莲，桐和樱，食梦貘和菊，老板娘和掉线很久的比丘尼大人，这都太过于美好啊~,2020-02-20,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,太治愈了，太萌了，赶紧出新一季吧,2017-12-28,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,好治愈哦~,2017-12-19,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,看似百合番，实则掺杂着对《古事记》的介绍，及对多神传统衰落外来宗教兴盛的哀叹。狐狸与仙子（人与人）的羁绊、看重他人愿望等虽是老鸡汤却能表现得如此动人治愈( ｡ớ ₃ờ)ھ,2018-05-24,3.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,兽耳和兽尾还是很萌的。温暖治愈的小故事，有点《夏目友人帐》的感觉。,2018-09-05,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,节凑太缓了，并不萌百合？,2019-12-28,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,"低俗/智商無下限。
日吹可拉倒吧。",2017-10-22,5.0,0
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,美则美矣,2018-01-01,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,朋友们，心不够静的人，实则不配走进此花亭。,2019-03-02,4.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,又萌又暖又可爱，最爱狐耳和莲的发色,2018-01-08,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,3.5 治愈番 心静时可以一看。,2019-07-12,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,我要被莲和小枣甜死了！！！天津神是什么神？,2017-12-22,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,痴呆狐狸娘迷路记，强行百合，一般。,2018-01-19,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,十分棒了！！！,2018-09-11,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,一开始到处卖萌，卖百合设定，不过慢慢看下来既有日本传统文化的展示也有温暖的互助。,2018-04-25,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,哈哈哈哈 百合小伙伴推荐的百合动画... 故事还算暖呢，不错不错。,2018-01-22,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,"冬天适合看的温暖番
兽耳大爱",2018-11-28,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,本来只是为了漂亮画风与兽耳娘们去看的 没想到剧情意外的精彩。很小清新很可爱很治愈还很正能量的一部番，有几集剧情特别的妙，让人忍不住泪目。画风太太太太太漂亮了，人设棒呆了，小狐狸们一个比一个萌，性格各异。声优表现也很棒。哦对了还有百合元素。整体我想给四星，但是导盲犬那集值得加一星！【8.7】,2017-12-22,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,好暖,2018-03-24,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,作为第一集，剧情进展和人物登场居然如此粗暴。世界观、“设定老家”此花亭等加分项也没有一点认真介绍。让人感觉就是随手拿了些惯用设定而已，并没有填充及发挥能力。综合起来尽显流水线气质。作为萌豚片，人物好看根本就不算优点吧。,2017-10-11,2.0,0
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,超好看！超治愈！小狐狸们超可爱！剧情配乐都很棒！隐隐的百合情节超美好！最喜欢老板娘！想要get一扑粉就秒变大美人的技能！希望尽快出续集，感觉小狐狸们的日常还能再看一百集~~~,2018-01-03,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,非常有趣的故事,2018-09-25,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,"不管别人怎么看,反正我很喜欢看.",2017-12-21,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,小狐狸怎么这么可爱！！而且不是单纯的萌豚番，有些地方还有些值得思考的地方，不容易不容易。,2018-01-17,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,说实话一度想弃番，真是到了对这种治愈番无感的阶段了。但是市场决定了她存在的价值，精良的制作也很有心意，平均分吧。,2017-12-23,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,劇情風格不是我的菜，但最後一集加一星，「所有的相遇都是久別重逢」對這種埋伏筆的溫馨結局沒有抵抗力。。。（一開始是被獸耳吸引進來的，原來是百合番。。。,2018-04-21,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,和风萌幻，美妙之极。,2018-01-28,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,3.5星，今年看过的静止帧和重复卡最多的动画……日常向废萌单元剧，梗都是老梗，但有些演出的部分做得不错。剧情和桥段确实过于套路了。,2017-12-27,1.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,很久没看到过一集比一集好的番了 很丰满,2017-12-22,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,卖萌可耻！！>_< 一开始是萌哭了，第四话开始是真的看哭了……又狐狸又旅馆女侍什么的太好代入啦哈哈哈,2018-02-22,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,為了第八集加一星，,2019-01-13,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,好暖，因为遇见了，因为再也变不回遇见之前的那个自己了,2018-01-08,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,小狐狸大人生。,2017-12-23,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,感人。,2019-11-15,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,刚开始是纯靠画风和卖萌的动画，越往后走越有趣和值得深究，这就是传说中的渐入佳境，狐狸窝版半步多，这个寒冷的冬天值得一看～,2017-12-31,3.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,百合兽耳洗澡堂子番，怕是多少人大喊医疗兵加血和揭棺而起。,2017-10-06,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,画面太精良，细节背景气氛都刻画得很好！！！老板娘，请务必教我化妆术！！,2017-12-25,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,从头甜到尾，甜到都忘了每集有啥差别。,2018-04-14,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,欢迎回家。,2018-01-18,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,我…还真蛮萌百合的。。但是喜欢含蓄的爱,2018-01-04,2.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,好治愈的番,2018-06-08,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,#2017.12.20#b站#10/10#差點錯過！以為就是個萌向治癒番 結果還有設置的各種小心機 最終回滿分！淚奔,2017-12-21,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,原以为是日常轻百合废萌片但每一集还是有那么几个创意的亮点比如神女用梅雨织成彩虹之类的，没想到8集以后就变成剧情上的亮点了有点欧亨利式的感觉。第12集简直太惊喜了，原来早已命中注定你们一定会相聚在此花亭。太治愈了。,2018-05-15,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,妈呀 毛茸茸的耳朵和尾巴！！！！一口气看了一季太爽了 ！！最后一集简直了 给作者圆故事的能力跪下了,2018-07-15,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,还是最喜欢樱啊，哈哈哈哈哈敲可爱,2017-12-22,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,神作！是怎样温暖的人会写出这些故事呢……今年豆瓣电影个人十佳之一。,2018-11-07,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,"百合番赛高！！！！
妖精森林的小不点，和这部，是我最爱的番！",2020-02-04,0.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,萌萌萌…,2020-02-24,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,弃了弃了...没啥意思，太平庸了，比起相同题材的比如花开物语,2017-11-12,1.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,7/10。精巧的结构设置，看似独立的小故事最后被确确实实地联接到一起，虽然‘‘下一站天国’’的背景设定称不上神奇，但第八集的伏线写得令人震惊，凯特的东方养护母、儿童培训机构以及令凯特认识到未来无限潜力的大叔，运用动物拟人将‘‘凯特是条狗’’的谜底藏起来，结尾的反转将大叔和继女、导盲犬的家人关系收束，完美诠释了爱、幸福和使命的主题。对外界充满未知的柚、失去理想而更严格要求自我和别人的皋、以细心打扮弥补安全感的莲，角色的感伤将趣味化的日常化为温柔的表达。作画场景满屏的惊艳感，譬如枣敲太鼓的演出、皋和姐姐的巫女装舞蹈、梅雨季节一路盛开的彼岸花和紫蓝色星云，而柚的竹轮眼和菱形嘴，惟妙惟肖地抓住了不同情况的惊吓反应。遗憾的是搞暧昧却不肯更进一步（亲吻）的套路化百合作品，已经达到了一种腻味的程度。,2020-05-01,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,温馨有一点，讲道理有一点，搞笑有一点，百合有一点，神灵奇谈有一点，各种一点凑成了这部动漫，虽然轻松，但是并没有什么很好的看点，即使制作还算精良，色调运用算的上优秀，但是依然难掩饰故事的空白无力，整体水平只能算一般，打发时间可看。,2018-03-07,0.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,充满人生无限的玄妙感啊，节奏上欠佳，画面不错。大家不久后会相继离去，那就好好享受现在吧，千年沉浮恋妖世，万载奇潭此花亭。,2017-12-23,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,又是熊猫频道，花开物语扑街的时候我设想了一下如果去掉牛头人转走轻百合路线能不能抢救一下温泉女招待的故事，此花亭还更进一步加上了耳朵和尾巴，可以说是相当懂得人心了。大部分是轻百合日常，但第八集后半的叙诡真是厉害了，一个画面解释此前所有不自然的地方，原来如此和竟然如此，叙诡的醍醐味！,2018-01-13,1.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,原来百合番我也是可以吃的，虽然非常清水了w画面制作精良，每一集都是视觉享受，搭配着和风bgm食用，真的太赞了。剧情上每集都自成一篇，不时有结构精巧，看到最后才恍然大悟泪目的好故事，我才不会说最后一集恍然大悟原来柚子是穿越过来鼓励了老板娘，又泪目了，呜呜/(ㄒoㄒ)/~~,2017-12-28,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,啊每一秒都值得截图！都好好看～,2017-12-29,1.0,2
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,emmm，真·百合啊……,2017-10-05,1.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,BH,2018-07-01,0.0,1
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,百合废萌··········一集弃剧,2017-10-26,1.0,3
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,真是太可爱了服装画的好好看。。,2020-02-22,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,所以说，看一个作品的好坏，终归还要回归对剧情的评价上去，对故事的评判才是核心，所谓御宅元素，只是手段，而不是目的。,2018-03-27,0.0,4
愿世界待尔温柔,冷研,5,2020-06-02 11:22:49,,这样类型的动画反正每个季度都有每个季度都会追，不同的时间也需要一点不同的治愈。,2017-12-24,0.0,4
